Address_street, Блюхера № 1
Address_street, Блюхера 3
Address_street, Блюхера 5
Address_street, Блюхера 7
Address_street, Блюхера 13
Address_street, Блюхера 15
Address_street, Блюхера 17
Address_street, Блюхера 17/1
Address_street, Блюхера 17/2
Address_street, Блюхера 17/3
Address_street, Блюхера 17/4
Address_street, Блюхера 19
Address_street, Блюхера 21
Address_street, Ватутина № 22
Address_street, Ватутина 24
Address_street, Ватутина 26
Precinct_number,1792
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 160», ул. Выставочная, 8 
Address_street, Ватутина № 12
Address_street, Ватутина 12/1
Address_street, Ватутина 14
Address_street, Ватутина 16
Address_street, Ватутина 16/2
Address_street, Ватутина 18
Address_street, Ватутина 18а
Address_street, Ватутина 20
Address_street, Ватутина 20/1
Address_street, Выставочная № 3
Address_street, Выставочная 4
Address_street, Выставочная 5
Address_street, Выставочная 6
Address_street, Римского-Корсакова № 1
Address_street, Римского-Корсакова 1/1а
Address_street, Римского-Корсакова 3
Address_street, Римского-Корсакова 3/1
Address_street, Римского-Корсакова 3/2
Address_street, Римского-Корсакова 5/1
Precinct_number,1793
Precinct_place, ГБПОУ Новосибирской области «Новосибирский промышленно-энергетический колледж», ул. Титова, 14 
Address_street, Плахотного № 7
Address_street, Плахотного 9
Address_street, Плахотного 11
Address_street, Плахотного 13
Address_street, Плахотного 15
Address_street, Плахотного 17
Address_street, Плахотного 19
Address_street, Плахотного 21
Address_street, Серафимовича № 1
Address_street, Серафимовича 1/1
