precinct_number,precinct_place,p_lat,p_lon,address,lat,lon
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Ленина  21,54.76441,83.09328
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Ленина  23,54.76423,83.09386
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Ленина  25,54.76362,83.09413
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Ленина  27,54.76341,83.0948
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Первомайская 3,54.76745,83.09981
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Первомайская  7/А,54.76564,83.09816
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Первомайская  11,54.76415,83.09679
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Первомайская  11/А,54.76476,83.09735
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Первомайская  19,54.7618,83.09461
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Первомайская 14,54.76531,83.09785
